sample_id,rec_no,subject_pos,start_time,end_time,Settle,Legs crossed,Groom,Hand-mouth,Fold arms,Leg movement,Scratch,Gesture,Hand-face,Adjusting clothing,Fumble,Shrug,Stretching,Smearing hands
10,7,2,24333.33333,26466.66667,0,1,0,0,1,0,1,0,0,0,0,0,0,0
27769,20,4,790200,792333.3333,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21414,17,3,92600,94733.33333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24420,19,2,660066.6667,662200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32011,23,2,487266.6667,489400,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9725,11,3,875533.3333,877666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21529,17,3,337933.3333,340066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500,12,2,190733.3333,192866.6667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27198,20,3,741133.3333,743266.6667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
384,7,2,822200,824333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12873,13,3,576866.6667,579000,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33281,23,4,858466.6667,860600,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9359,11,3,94733.33333,96866.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20489,17,1,457400,459533.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20417,17,1,303800,305933.3333,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25492,19,4,608866.6667,611000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26232,20,1,1018466.667,1020600,0,1,0,0,0,1,1,1,0,0,0,0,0,0
11247,12,3,615266.6667,617400,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18700,16,2,148066.6667,150200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37513,25,4,534200,536333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16403,15,1,1093133.333,1095266.667,0,1,0,1,0,0,0,0,0,0,1,0,0,0
26844,20,2,1155000,1157133.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23495,18,3,1024866.667,1027000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35751,25,1,282466.6667,284600,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14380,14,2,284600,286733.3333,0,0,0,0,1,1,0,0,0,0,0,0,0,0
26737,20,2,926733.3333,928866.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11161,12,3,431800,433933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26479,20,2,376333.3333,378466.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32054,23,2,579000,581133.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21730,17,3,766733.3333,768866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26036,20,1,600333.3333,602466.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34542,24,3,41400,43533.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34783,24,3,555533.3333,557666.6667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27663,20,4,564066.6667,566200,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22676,18,2,446733.3333,448866.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16344,15,1,967266.6667,969400,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24001,18,4,935266.6667,937400,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28644,21,3,318733.3333,320866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30729,22,3,90466.66667,92600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33475,24,1,103266.6667,105400,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27431,20,4,69133.33333,71266.66667,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22232,17,4,668600,670733.3333,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13976,14,1,591800,593933.3333,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23325,18,3,662200,664333.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11459,12,3,1067533.333,1069666.667,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9717,11,3,858466.6667,860600,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25528,19,4,685666.6667,687800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25742,19,4,1142200,1144333.333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
587,7,3,86200,88333.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20726,17,1,963000,965133.3333,0,1,0,0,0,1,0,0,0,1,1,0,0,0
27180,20,3,702733.3333,704866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32172,23,2,830733.3333,832866.6667,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16251,15,1,768866.6667,771000,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22513,18,2,99000,101133.3333,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34167,24,2,410466.6667,412600,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16663,15,2,478733.3333,480866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27383,20,3,1135800,1137933.333,0,1,0,0,0,0,1,0,1,0,0,0,0,0
35376,24,4,651533.3333,653666.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16305,15,1,884066.6667,886200,0,1,0,1,0,0,0,0,0,0,0,0,0,0
576,7,3,62733.33333,64866.66667,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35174,24,4,220600,222733.3333,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26527,20,2,478733.3333,480866.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37442,25,4,382733.3333,384866.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13115,13,3,1093133.333,1095266.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14522,14,2,587533.3333,589666.6667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25267,19,4,128866.6667,131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27583,20,4,393400,395533.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35073,24,4,5133.333333,7266.666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1
24598,19,2,1039800,1041933.333,0,0,0,0,0,1,0,0,0,0,1,0,0,0
136,7,2,293133.3333,295266.6667,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23424,18,3,873400,875533.3333,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28437,21,2,1046200,1048333.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20671,17,1,845666.6667,847800,0,1,0,0,0,0,1,1,0,0,0,0,0,0
34213,24,2,508600,510733.3333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11506,12,3,1167800,1169933.333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14330,14,2,177933.3333,180066.6667,1,0,0,0,1,0,0,0,0,0,0,0,0,0
37678,25,4,886200,888333.3333,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11423,12,3,990733.3333,992866.6667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20873,17,2,107533.3333,109666.6667,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15162,14,3,783800,785933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19274,16,3,203533.3333,205666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23523,18,3,1084600,1086733.333,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19747,16,4,43533.33333,45666.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9432,11,3,250466.6667,252600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30991,22,3,649400,651533.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27844,20,4,950200,952333.3333,1,0,0,0,0,0,0,1,1,0,0,0,0,0
15801,14,4,977933.3333,980066.6667,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25989,20,1,500066.6667,502200,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35286,24,4,459533.3333,461666.6667,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9377,11,3,133133.3333,135266.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26594,20,2,621666.6667,623800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32666,23,3,715533.3333,717666.6667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27647,20,4,529933.3333,532066.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23017,18,3,5133.333333,7266.666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33072,23,4,412600,414733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18877,16,2,525666.6667,527800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31152,22,3,992866.6667,995000,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20575,17,1,640866.6667,643000,0,1,0,0,0,0,1,1,0,0,0,0,0,0
16097,15,1,440333.3333,442466.6667,0,1,0,0,0,0,1,0,0,0,1,0,0,0
27572,20,4,369933.3333,372066.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10480,12,2,148066.6667,150200,0,1,0,0,0,0,0,0,0,1,1,0,0,0
17421,15,3,926733.3333,928866.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15006,14,3,451000,453133.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19258,16,3,169400,171533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18011,15,4,1016333.333,1018466.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33349,23,4,1003533.333,1005666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35698,25,1,169400,171533.3333,0,1,1,0,0,1,0,1,0,0,0,0,0,0
20923,17,2,214200,216333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,7,2,26466.66667,28600,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10534,12,2,263266.6667,265400,0,1,0,1,0,0,0,1,0,0,0,0,0,0
37434,25,4,365666.6667,367800,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16494,15,2,118200,120333.3333,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31717,22,4,1029133.333,1031266.667,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29001,21,3,1080333.333,1082466.667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30113,22,1,1114466.667,1116600,0,1,1,0,0,1,0,0,0,0,0,0,0,0
14500,14,2,540600,542733.3333,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23246,18,3,493666.6667,495800,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19831,16,4,222733.3333,224866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27362,20,3,1091000,1093133.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26223,20,1,999266.6667,1001400,0,1,0,0,0,0,0,0,0,1,0,0,0,0
225,7,2,483000,485133.3333,0,1,0,0,1,0,1,0,0,0,0,0,0,0
12704,13,3,216333.3333,218466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23449,18,3,926733.3333,928866.6667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15045,14,3,534200,536333.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36708,25,2,1155000,1157133.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34922,24,3,852066.6667,854200,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35120,24,4,105400,107533.3333,0,1,1,0,0,0,0,0,1,0,0,0,0,0
36074,25,1,971533.3333,973666.6667,0,1,0,0,0,1,0,1,0,0,0,0,0,0
34093,24,2,252600,254733.3333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1521,7,4,909666.6667,911800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24215,19,2,222733.3333,224866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16021,15,1,278200,280333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12994,13,3,835000,837133.3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22115,17,4,419000,421133.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16802,15,2,775266.6667,777400,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26653,20,2,747533.3333,749666.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25220,19,4,28600,30733.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,7,3,455266.6667,457400,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21328,17,2,1078200,1080333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15927,15,1,77666.66667,79800,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24861,19,3,431800,433933.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31898,23,2,246200,248333.3333,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23362,18,3,741133.3333,743266.6667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19500,16,3,685666.6667,687800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9612,11,3,634466.6667,636600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27066,20,3,459533.3333,461666.6667,0,1,0,0,0,0,1,0,1,0,0,0,0,0
16351,15,1,982200,984333.3333,0,1,0,0,0,0,0,1,0,1,0,0,0,0
35809,25,1,406200,408333.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16206,15,1,672866.6667,675000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13621,13,4,1003533.333,1005666.667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35057,24,3,1140066.667,1142200,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35581,24,4,1088866.667,1091000,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32738,23,3,869133.3333,871266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27595,20,4,419000,421133.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12178,13,2,263266.6667,265400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25059,19,3,854200,856333.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
51,7,2,111800,113933.3333,0,1,0,0,0,0,1,1,0,0,0,0,0,0
36669,25,2,1071800,1073933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,11,2,231266.6667,233400,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20486,17,1,451000,453133.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12908,13,3,651533.3333,653666.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11574,12,4,143800,145933.3333,0,1,0,1,0,0,0,0,0,0,1,0,0,0
15515,14,4,367800,369933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23445,18,3,918200,920333.3333,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19723,16,3,1161400,1163533.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112,7,2,241933.3333,244066.6667,0,1,0,0,1,0,0,0,0,0,1,0,0,0
27640,20,4,515000,517133.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33859,24,1,922466.6667,924600,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31786,23,2,7266.666667,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11357,12,3,849933.3333,852066.6667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22184,17,4,566200,568333.3333,0,0,0,0,0,0,0,0,1,0,1,0,0,0
18956,16,2,694200,696333.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14838,14,3,92600,94733.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21068,17,2,523533.3333,525666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25772,20,1,37133.33333,39266.66667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26396,20,2,199266.6667,201400,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30082,22,1,1048333.333,1050466.667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22109,17,4,406200,408333.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26979,20,3,273933.3333,276066.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
913,7,3,781666.6667,783800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25610,19,4,860600,862733.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10640,12,2,489400,491533.3333,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23702,18,4,297400,299533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24276,19,2,352866.6667,355000,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21835,17,3,990733.3333,992866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,13,4,325133.3333,327266.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36064,25,1,950200,952333.3333,0,1,0,0,0,1,0,1,0,0,0,0,0,0
23122,18,3,229133.3333,231266.6667,0,0,0,0,0,1,0,1,1,0,0,0,0,0
32926,23,4,101133.3333,103266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1207,7,4,239800,241933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22169,17,4,534200,536333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22212,17,4,625933.3333,628066.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34173,24,2,423266.6667,425400,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10580,12,2,361400,363533.3333,0,1,0,1,0,0,0,0,0,0,0,0,0,0
34744,24,3,472333.3333,474466.6667,0,1,0,0,0,1,0,0,0,1,0,0,0,0
16212,15,1,685666.6667,687800,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30401,22,2,559800,561933.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27789,20,4,832866.6667,835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36207,25,2,86200,88333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30004,22,1,881933.3333,884066.6667,0,1,1,0,0,1,0,0,0,0,0,0,0,0
27388,20,3,1146466.667,1148600,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36120,25,1,1069666.667,1071800,0,1,0,0,0,1,0,0,0,0,0,0,0,0
856,7,3,660066.6667,662200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12697,13,3,201400,203533.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11461,12,3,1071800,1073933.333,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16301,15,1,875533.3333,877666.6667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32076,23,2,625933.3333,628066.6667,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25829,20,1,158733.3333,160866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26372,20,2,148066.6667,150200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27623,20,4,478733.3333,480866.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22249,17,4,704866.6667,707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11192,12,3,497933.3333,500066.6667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10765,12,2,756066.6667,758200,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31851,23,2,145933.3333,148066.6667,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16257,15,1,781666.6667,783800,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15985,15,1,201400,203533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22420,17,4,1069666.667,1071800,0,0,0,0,1,1,0,0,0,0,0,0,0,0
192,7,2,412600,414733.3333,0,1,0,0,1,0,1,0,0,0,1,0,0,0
21259,17,2,931000,933133.3333,0,0,1,0,0,0,1,0,0,0,1,0,0,0
18461,16,1,807266.6667,809400,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11799,12,4,623800,625933.3333,0,1,0,0,0,0,0,0,1,0,1,0,0,0
36841,25,3,269666.6667,271800,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10847,12,2,931000,933133.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11121,12,3,346466.6667,348600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33110,23,4,493666.6667,495800,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16518,15,2,169400,171533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29242,21,4,425400,427533.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36903,25,3,401933.3333,404066.6667,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14702,14,2,971533.3333,973666.6667,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12493,13,2,935266.6667,937400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34743,24,3,470200,472333.3333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27630,20,4,493666.6667,495800,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35186,24,4,246200,248333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11535,12,4,60600,62733.33333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1224,7,4,276066.6667,278200,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1286,7,4,408333.3333,410466.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34099,24,2,265400,267533.3333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13814,14,1,246200,248333.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1064,7,3,1103800,1105933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32953,23,4,158733.3333,160866.6667,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19314,16,3,288866.6667,291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23887,18,4,692066.6667,694200,0,1,0,0,0,0,0,1,1,0,0,0,0,0
34046,24,2,152333.3333,154466.6667,0,1,0,0,0,1,0,1,0,0,1,0,0,1
13300,13,4,318733.3333,320866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20355,17,1,171533.3333,173666.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10842,12,2,920333.3333,922466.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16906,15,2,997133.3333,999266.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26633,20,2,704866.6667,707000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,7,4,173666.6667,175800,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32583,23,3,538466.6667,540600,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36143,25,1,1118733.333,1120866.667,0,1,1,0,0,1,0,0,0,0,0,0,0,0
412,7,2,881933.3333,884066.6667,0,1,0,0,1,0,0,0,0,0,1,0,0,0
13905,14,1,440333.3333,442466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29729,22,1,295266.6667,297400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23131,18,3,248333.3333,250466.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11517,12,4,22200,24333.33333,0,1,0,1,0,0,0,0,0,0,1,0,0,0
620,7,3,156600,158733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33244,23,4,779533.3333,781666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23162,18,3,314466.6667,316600,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10486,12,2,160866.6667,163000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27628,20,4,489400,491533.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,7,2,689933.3333,692066.6667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
734,7,3,399800,401933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24998,19,3,724066.6667,726200,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15265,14,3,1003533.333,1005666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35010,24,3,1039800,1041933.333,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11725,12,4,465933.3333,468066.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24467,19,2,760333.3333,762466.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18593,16,1,1088866.667,1091000,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23133,18,3,252600,254733.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34944,24,3,899000,901133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23287,18,3,581133.3333,583266.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16751,15,2,666466.6667,668600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27917,20,4,1105933.333,1108066.667,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25512,19,4,651533.3333,653666.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28585,21,3,192866.6667,195000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34377,24,2,858466.6667,860600,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21267,17,2,948066.6667,950200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21941,17,4,47800,49933.33333,0,1,0,0,0,1,0,0,0,1,0,0,0,0
28866,21,3,792333.3333,794466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17645,15,4,235533.3333,237666.6667,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15364,14,4,45666.66667,47800,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31036,22,3,745400,747533.3333,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1125,7,4,64866.66667,67000,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28519,21,3,52066.66667,54200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,7,3,884066.6667,886200,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34810,24,3,613133.3333,615266.6667,1,1,0,0,0,0,0,1,0,0,0,0,0,0
21781,17,3,875533.3333,877666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,7,3,391266.6667,393400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,12,2,841400,843533.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30099,22,1,1084600,1086733.333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22553,18,2,184333.3333,186466.6667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16198,15,1,655800,657933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20581,17,1,653666.6667,655800,0,1,0,0,0,0,1,1,0,0,0,0,0,0
24219,19,2,231266.6667,233400,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16058,15,1,357133.3333,359266.6667,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18555,16,1,1007800,1009933.333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26049,20,1,628066.6667,630200,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23407,18,3,837133.3333,839266.6667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34481,24,2,1080333.333,1082466.667,0,1,0,0,0,0,0,1,0,0,1,0,0,0
35489,24,4,892600,894733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35952,25,1,711266.6667,713400,0,1,1,0,0,0,0,0,1,0,0,0,0,0
203,7,2,436066.6667,438200,0,1,0,0,1,0,1,0,0,0,0,0,0,0
37767,25,4,1076066.667,1078200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10802,12,2,835000,837133.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
703,7,3,333666.6667,335800,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20281,17,1,13666.66667,15800,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29825,22,1,500066.6667,502200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
